ROS Seconds,ROS Nanoseconds,X,Y,Z,Rx0,Rx1,Rx2,Ry0,Ry1,Ry2,Rz0,Rz1,Rz2
1685629183,816557082,0.609495,-0.542327,-140.041,-0.979982,0.140753,0.140794,-0.164058,-0.971586,-0.170602,0.112781,-0.190285,0.975231
1685629183,841522124,0.172977,-0.937459,-140.098,-0.979951,0.141121,0.140644,-0.164471,-0.971398,-0.171276,0.112451,-0.190974,0.975134
1685629183,866536620,-0.0193038,-0.866357,-140.109,-0.979745,0.142493,0.140694,-0.166001,-0.970889,-0.172678,0.111993,-0.192536,0.974877
1685629183,891541702,-0.124601,-0.950914,-139.997,-0.979849,0.142655,0.139807,-0.166106,-0.970689,-0.173698,0.11093,-0.193421,0.974827
1685629183,916557852,-0.140096,-1.11694,-140.021,-0.980038,0.141851,0.139298,-0.165347,-0.9706,-0.174919,0.11039,-0.19446,0.974681
1685629183,941533466,-0.244062,-1.23345,-140.031,-0.97991,0.14299,0.139032,-0.166539,-0.970208,-0.175957,0.10973,-0.195576,0.974533
1685629183,966502035,-0.38885,-1.30489,-139.978,-0.979813,0.144179,0.138487,-0.167759,-0.969754,-0.177299,0.108736,-0.196952,0.974366
1685629183,991539213,-0.40502,-1.39156,-139.912,-0.980147,0.143109,0.137231,-0.1666,-0.969702,-0.17867,0.107503,-0.197986,0.974291
1685629184,16478927,-0.230199,-1.2349,-139.957,-0.980188,0.142832,0.137221,-0.166497,-0.969429,-0.180241,0.107282,-0.199517,0.974005
1685629184,41522156,-0.389787,-1.30718,-139.981,-0.980001,0.144192,0.137137,-0.167951,-0.968963,-0.181393,0.106725,-0.200797,0.973803
1685629184,66547925,-0.93372,-1.60415,-139.947,-0.979945,0.145416,0.136241,-0.16903,-0.968687,-0.181862,0.105529,-0.201244,0.973841
1685629184,91477345,-1.03718,-1.71924,-139.795,-0.980116,0.145413,0.135009,-0.168745,-0.968789,-0.181586,0.10439,-0.200757,0.974062
1685629184,115556803,-1.03153,-1.82058,-139.934,-0.980344,0.1444,0.134443,-0.167787,-0.968676,-0.183069,0.103797,-0.202028,0.973866
1685629184,140506089,-1.19289,-1.89537,-139.99,-0.980077,0.14637,0.134259,-0.169908,-0.967926,-0.185072,0.102864,-0.204196,0.973513
1685629184,165519363,-1.4299,-1.94921,-139.923,-0.979737,0.149202,0.13362,-0.172615,-0.967366,-0.185489,0.101584,-0.204795,0.973519
1685629184,190585422,-1.44671,-2.00906,-139.859,-0.980032,0.148613,0.132105,-0.171796,-0.96737,-0.18623,0.100119,-0.205207,0.973584
1685629184,215529102,-1.5048,-2.07776,-139.914,-0.980188,0.14828,0.13132,-0.171412,-0.967234,-0.187288,0.0992459,-0.206088,0.973486
1685629184,240514122,-1.67862,-2.14447,-140.049,-0.979926,0.149996,0.131325,-0.17319,-0.966756,-0.188115,0.0987426,-0.207083,0.973329
1685629184,265529784,-1.90035,-2.24988,-139.932,-0.979709,0.152048,0.130582,-0.175135,-0.966257,-0.18888,0.0974566,-0.207917,0.973279
1685629184,290604815,-2.09533,-2.41234,-139.757,-0.979704,0.153229,0.129236,-0.175959,-0.966221,-0.188297,0.0960176,-0.207216,0.973572
1685629184,315578956,-2.14348,-2.51014,-139.864,-0.979914,0.152558,0.128429,-0.175239,-0.96613,-0.189429,0.0951808,-0.20813,0.97346
1685629184,340484043,-2.29718,-2.56042,-139.941,-0.979706,0.154358,0.127869,-0.177052,-0.965479,-0.191055,0.0939645,-0.209817,0.973217
1685629184,365669212,-2.52198,-2.53746,-139.946,-0.979332,0.157206,0.127263,-0.179807,-0.964812,-0.191855,0.0926242,-0.210772,0.973137
1685629184,390478566,-2.52514,-2.57451,-139.872,-0.979592,0.156892,0.125635,-0.179204,-0.964809,-0.192433,0.0910222,-0.21102,0.973235
1685629184,415473111,-2.65176,-2.68542,-139.893,-0.979674,0.157211,0.124591,-0.17934,-0.964689,-0.192905,0.0898651,-0.211328,0.973278
1685629184,440532690,-2.91639,-2.71208,-140.001,-0.979325,0.159375,0.12459,-0.181577,-0.964038,-0.194066,0.0891804,-0.212676,0.973046
1685629184,465459133,-3.13154,-2.70524,-139.866,-0.979072,0.16181,0.123435,-0.183761,-0.96354,-0.194478,0.087466,-0.213091,0.973109
1685629184,490510038,-3.32343,-2.80617,-139.637,-0.979087,0.163003,0.121729,-0.184509,-0.963532,-0.193809,0.0856981,-0.212216,0.973457
1685629184,515458449,-3.36285,-2.87648,-139.789,-0.979427,0.161638,0.12081,-0.18308,-0.96355,-0.195074,0.0848753,-0.213179,0.973321
1685629184,540425341,-3.56519,-2.89552,-139.867,-0.979186,0.163598,0.120129,-0.184997,-0.96286,-0.196663,0.0834943,-0.214793,0.973087
1685629184,565506675,-3.8528,-2.89711,-139.826,-0.978638,0.167374,0.119387,-0.188643,-0.961922,-0.197786,0.0817371,-0.216082,0.97295
1685629184,590533545,-3.95045,-2.93131,-139.672,-0.978816,0.167851,0.117241,-0.188624,-0.961978,-0.197532,0.0796274,-0.215462,0.973262
1685629184,615478129,-4.068,-2.94028,-139.729,-0.979001,0.167395,0.116347,-0.188059,-0.961892,-0.198488,0.0786877,-0.2162,0.973173
1685629184,640481806,-4.2062,-2.95197,-139.947,-0.978745,0.168895,0.116333,-0.189654,-0.961259,-0.200033,0.0780415,-0.217844,0.972859
1685629184,665468099,-4.47352,-3.01097,-139.762,-0.978271,0.172306,0.115309,-0.192797,-0.960584,-0.20027,0.076256,-0.21815,0.972932
1685629184,690498090,-4.77585,-3.12242,-139.503,-0.978062,0.174768,0.113364,-0.194722,-0.96037,-0.19943,0.0740177,-0.21713,0.973332
1685629184,715399598,-4.74348,-3.17315,-139.664,-0.97855,0.172812,0.112144,-0.192656,-0.960447,-0.20106,0.0729625,-0.218352,0.973139
1685629184,740400660,-4.98239,-3.18052,-139.725,-0.978259,0.175059,0.111192,-0.194729,-0.959812,-0.202095,0.0713452,-0.219354,0.973035
1685629184,765399109,-5.29255,-3.17475,-139.654,-0.977552,0.179373,0.110534,-0.198876,-0.958782,-0.202944,0.0695755,-0.220371,0.972931
1685629184,790396843,-5.40163,-3.25542,-139.471,-0.977652,0.18023,0.108233,-0.199159,-0.958868,-0.202256,0.0673285,-0.219292,0.973332
1685629184,815387291,-5.53298,-3.33841,-139.503,-0.977845,0.180116,0.106667,-0.198713,-0.95892,-0.202447,0.0658211,-0.219158,0.973469
1685629184,840353639,-5.76117,-3.29391,-139.774,-0.977471,0.181769,0.107291,-0.200614,-0.958081,-0.204538,0.0656144,-0.221454,0.972962
1685629184,865425193,-6.08402,-3.25143,-139.586,-0.976827,0.185833,0.106186,-0.204394,-0.957138,-0.205207,0.0635008,-0.222156,0.972942
1685629184,890413190,-6.3742,-3.27785,-139.303,-0.976575,0.188476,0.103814,-0.206391,-0.956923,-0.204208,0.0608534,-0.22085,0.973408
1685629184,915387094,-6.36648,-3.30596,-139.425,-0.977199,0.18627,0.10191,-0.203859,-0.957283,-0.205064,0.0593594,-0.221163,0.973429
1685629184,940345826,-6.68447,-3.33997,-139.515,-0.976852,0.188558,0.101021,-0.205982,-0.956539,-0.206407,0.0577109,-0.222438,0.973238
1685629184,965342535,-7.01337,-3.29036,-139.606,-0.976026,0.192969,0.100681,-0.21034,-0.95516,-0.208391,0.0559533,-0.224572,0.972847
1685629184,990377546,-7.08371,-3.32256,-139.393,-0.976088,0.194043,0.0979808,-0.210767,-0.955126,-0.208113,0.0532012,-0.223788,0.973187
1685629185,15374869,-7.24688,-3.47179,-139.318,-0.976136,0.194712,0.0961597,-0.210957,-0.955308,-0.207085,0.0515404,-0.222428,0.973588
1685629185,40348722,-7.39828,-3.50378,-139.609,-0.975822,0.196063,0.0965956,-0.212487,-0.954515,-0.209166,0.0511924,-0.224634,0.973099
1685629185,65371758,-7.76864,-3.51418,-139.394,-0.974913,0.200975,0.09567,-0.217108,-0.953362,-0.209677,0.0490683,-0.225188,0.973078
1685629185,90362938,-8.03333,-3.62068,-139.092,-0.974476,0.204433,0.0927622,-0.219768,-0.95305,-0.208321,0.0458195,-0.22339,0.973652
1685629185,115367921,-8.07419,-3.66902,-139.15,-0.974958,0.203118,0.0905585,-0.217969,-0.953557,-0.207889,0.0441268,-0.222422,0.973951
1685629185,140372732,-8.22114,-3.5921,-139.333,-0.974523,0.205577,0.0896788,-0.22026,-0.952617,-0.209775,0.0423046,-0.224184,0.973627
1685629185,165454898,-8.61786,-3.51405,-139.347,-0.973313,0.211448,0.0891679,-0.225938,-0.950998,-0.211079,0.0401663,-0.225592,0.973392
1685629185,190370366,-8.84187,-3.63151,-139.054,-0.973191,0.213295,0.0860504,-0.227017,-0.950865,-0.210519,0.0369195,-0.22441,0.973796
1685629185,215371213,-8.94885,-3.72238,-138.892,-0.973571,0.212954,0.0825249,-0.225852,-0.951392,-0.209391,0.0339227,-0.222496,0.974343
1685629185,240383973,-9.2295,-3.74407,-139.021,-0.973633,0.212776,0.0822521,-0.225598,-0.951576,-0.208827,0.0338356,-0.221877,0.974486
1685629185,265362201,-9.62837,-3.68984,-139.046,-0.972502,0.217784,0.0825217,-0.230607,-0.95001,-0.210478,0.0325578,-0.22372,0.974109
1685629185,290363893,-9.93796,-4.06644,-138.796,-0.97131,0.223986,0.0799127,-0.235994,-0.949328,-0.207565,0.0293716,-0.220469,0.97495
1685629185,315344598,-10.0718,-3.7909,-139.689,-0.971836,0.22194,0.0792244,-0.233945,-0.949063,-0.211065,0.0283452,-0.223655,0.974258
1685629185,340321870,-10.0584,-3.647,-140.039,-0.971991,0.2214,0.0788428,-0.233563,-0.947281,-0.219332,0.0261263,-0.231603,0.972461
1685629185,365386011,-10.6562,-3.74283,-139.608,-0.970423,0.228736,0.0771974,-0.240238,-0.946497,-0.215474,0.0237805,-0.227646,0.973452
1685629185,390249563,-10.9566,-3.62286,-139.592,-0.969745,0.232339,0.0749175,-0.243224,-0.94582,-0.215098,0.0208829,-0.226812,0.973715
1685629185,415267004,-11.0964,-3.59718,-139.783,-0.970123,0.231667,0.0720476,-0.241943,-0.945845,-0.216428,0.0180065,-0.227394,0.973636
1685629185,440219114,-11.1359,-3.69502,-140.212,-0.970402,0.230761,0.0711939,-0.240861,-0.946174,-0.216196,0.0174722,-0.226945,0.973752
1685629185,465279685,-11.5337,-3.6852,-140.312,-0.969146,0.236043,0.0709926,-0.245981,-0.944626,-0.217198,0.0157934,-0.22796,0.973544
1685629185,490234684,-11.8629,-3.62597,-140.252,-0.968084,0.240859,0.0692847,-0.250308,-0.94311,-0.218835,0.0126347,-0.229193,0.973299
1685629185,515225196,-12.0634,-3.64075,-140.353,-0.968394,0.240574,0.0658614,-0.24924,-0.943532,-0.218236,0.00964041,-0.227754,0.973672
1685629185,540230804,-12.2372,-3.58076,-140.755,-0.968401,0.240907,0.0645287,-0.249269,-0.943289,-0.219249,0.00805057,-0.228406,0.973531
1685629185,565209689,-12.5428,-3.56118,-141.004,-0.967399,0.244839,0.0647507,-0.253159,-0.941956,-0.220522,0.00700004,-0.229725,0.973231
1685629185,590305325,-12.8675,-3.6051,-140.921,-0.966417,0.249232,0.0626277,-0.256952,-0.940812,-0.221019,0.00383575,-0.229689,0.973255
1685629185,615194255,-13.0406,-3.58106,-141.008,-0.96625,0.250423,0.0604011,-0.257599,-0.940756,-0.2205,0.00160434,-0.228618,0.973515
1685629185,640198957,-13.2316,-3.52183,-141.348,-0.96622,0.250784,0.0593897,-0.25772,-0.940761,-0.220339,0.000614161,-0.228201,0.973617
1685629185,664244873,-13.5544,-3.45632,-141.463,-0.965217,0.254861,0.0583252,-0.261444,-0.93941,-0.22171,-0.001714,-0.229247,0.973366
1685629185,689239653,-13.8495,-3.44488,-141.44,-0.964138,0.259353,0.0563314,-0.265353,-0.937992,-0.223066,-0.00501442,-0.230014,0.973175
1685629185,714261154,-13.8935,-3.4553,-141.683,-0.964501,0.258631,0.0533585,-0.263971,-0.938468,-0.222707,-0.00752355,-0.228886,0.973425
1685629185,739276101,-14.0204,-3.37329,-142.116,-0.964381,0.259251,0.0525245,-0.264368,-0.93796,-0.224367,-0.00890128,-0.230261,0.97309
1685629185,764208345,-14.3783,-3.30596,-142.315,-0.963139,0.263767,0.0528275,-0.268813,-0.936287,-0.226065,-0.0101667,-0.231933,0.972678
1685629185,789261834,-14.7264,-3.20869,-142.214,-0.96206,0.26815,0.0503624,-0.272495,-0.935075,-0.226676,-0.0136905,-0.231799,0.972669
1685629185,814390076,-14.9404,-3.16873,-142.247,-0.96187,0.269378,0.0473519,-0.273,-0.935041,-0.226206,-0.0166591,-0.230508,0.972927
1685629185,839207718,-15.0364,-3.16261,-142.67,-0.962036,0.268962,0.0463354,-0.272371,-0.935348,-0.225693,-0.0173631,-0.229745,0.973097
1685629185,864185065,-15.3177,-3.07301,-142.842,-0.960731,0.273658,0.0459091,-0.276801,-0.93357,-0.227659,-0.0194414,-0.231427,0.972657
1685629185,889185687,-15.6163,-3.07437,-142.754,-0.959363,0.278742,0.0438872,-0.281234,-0.931824,-0.229371,-0.0230403,-0.232393,0.972349
1685629185,914219786,-15.7622,-3.18252,-142.884,-0.959475,0.278874,0.0404603,-0.280607,-0.932366,-0.227935,-0.0258414,-0.230052,0.972836
1685629185,939248931,-15.9607,-3.08485,-143.294,-0.959263,0.279773,0.0392734,-0.281184,-0.931984,-0.228782,-0.0274048,-0.230505,0.972684
1685629185,964206209,-16.1807,-2.90193,-143.575,-0.958073,0.283756,0.0397331,-0.285117,-0.930424,-0.230262,-0.0283697,-0.231936,0.972318
1685629185,989183160,-16.4686,-2.8451,-143.488,-0.95674,0.288536,0.0373627,-0.289199,-0.92908,-0.230595,-0.031822,-0.231425,0.972332
1685629186,14278173,-16.6383,-2.83173,-143.619,-0.956477,0.28976,0.0345144,-0.289709,-0.928768,-0.231212,-0.0349401,-0.231148,0.972293
1685629186,39146495,-16.789,-2.79769,-143.998,-0.956542,0.289659,0.0335421,-0.289426,-0.929121,-0.230144,-0.0354986,-0.22985,0.972577
1685629186,64175175,-17.1279,-2.65225,-144.141,-0.955069,0.294511,0.0332573,-0.294015,-0.927299,-0.23167,-0.03739,-0.231039,0.972226
1685629186,89151955,-17.4099,-2.56128,-144.082,-0.95346,0.299896,0.0312652,-0.298701,-0.925303,-0.233648,-0.0411402,-0.232113,0.971819
1685629186,114145955,-17.4599,-2.53109,-144.261,-0.953481,0.300198,0.0274856,-0.298168,-0.925735,-0.232619,-0.0443872,-0.229993,0.972181
1685629186,139209722,-17.5817,-2.45501,-144.637,-0.953311,0.300877,0.0258993,-0.298418,-0.925414,-0.233572,-0.0463089,-0.230396,0.971996
1685629186,164198110,-17.9207,-2.34784,-144.827,-0.951977,0.305039,0.026291,-0.30249,-0.923787,-0.234769,-0.0473263,-0.231447,0.971695
1685629186,189148551,-18.2239,-2.28892,-144.737,-0.950559,0.309628,0.023827,-0.306365,-0.922461,-0.234958,-0.0507701,-0.230642,0.971715
1685629186,214133236,-18.4176,-2.26115,-144.79,-0.949977,0.31162,0.0208746,-0.307643,-0.922141,-0.234545,-0.0538396,-0.229234,0.971881
1685629186,239206756,-18.5268,-2.22352,-145.212,-0.949945,0.311799,0.0196577,-0.307558,-0.922261,-0.234185,-0.054889,-0.228508,0.971992
1685629186,264173819,-18.893,-2.05115,-145.474,-0.94898,0.314671,0.0204887,-0.310529,-0.921232,-0.234316,-0.0548576,-0.228724,0.971945
1685629186,289189469,-19.2689,-1.84689,-145.517,-0.947123,0.32028,0.0194567,-0.31556,-0.91875,-0.237317,-0.0581319,-0.230908,0.971236
1685629186,314257686,-19.4573,-1.75254,-145.57,-0.946363,0.322699,0.016175,-0.317093,-0.91798,-0.238254,-0.0620361,-0.230604,0.971067
1685629186,339128244,-19.6118,-1.73184,-145.742,-0.945846,0.324337,0.0134267,-0.317985,-0.91742,-0.239218,-0.0652693,-0.230533,0.970873
1685629186,364091559,-19.7807,-1.666,-145.87,-0.944675,0.327765,0.0126016,-0.321055,-0.916102,-0.240167,-0.067174,-0.230925,0.970651
1685629186,389145372,-20.0392,-1.65645,-145.788,-0.943513,0.331195,0.00968026,-0.323771,-0.915366,-0.239329,-0.0704038,-0.228945,0.970891
1685629186,414082476,-20.2795,-1.65479,-145.858,-0.943023,0.332653,0.00698806,-0.324613,-0.915214,-0.238767,-0.0730308,-0.227431,0.971054
1685629186,439127015,-20.4248,-1.56045,-146.249,-0.942792,0.33332,0.00637797,-0.325168,-0.915178,-0.23815,-0.0735434,-0.2266,0.971207
1685629186,464091169,-20.673,-1.38966,-146.33,-0.941064,0.338174,0.00606051,-0.329688,-0.913154,-0.239699,-0.0755257,-0.22757,0.970831
1685629186,489072098,-20.9481,-1.30669,-146.238,-0.939258,0.343189,0.00394332,-0.333929,-0.911138,-0.241492,-0.0792847,-0.22814,0.970394
1685629186,514065230,-21.1287,-1.26769,-146.399,-0.939111,0.343614,-3.32369e-05,-0.333548,-0.911622,-0.240192,-0.0825637,-0.225556,0.970727
1685629186,539066797,-21.3171,-1.03046,-146.767,-0.938715,0.344691,-0.00149288,-0.334238,-0.91129,-0.240492,-0.0842557,-0.225254,0.970651
1685629186,564099173,-21.5737,-0.813478,-146.958,-0.937224,0.348726,-0.000844737,-0.338227,-0.909593,-0.241335,-0.0849282,-0.2259,0.970444
1685629186,589069684,-21.8666,-0.755123,-146.909,-0.935482,0.35336,-0.00309799,-0.342159,-0.907949,-0.241982,-0.0883195,-0.225309,0.970277
1685629186,614049408,-22.0798,-0.729503,-146.991,-0.934732,0.355297,-0.0062887,-0.343324,-0.907517,-0.241954,-0.0916724,-0.224003,0.97027
1685629186,639052811,-22.2307,-0.663549,-147.286,-0.93453,0.355788,-0.00826434,-0.343401,-0.907604,-0.24152,-0.0934306,-0.22287,0.970363
1685629186,664066200,-22.4406,-0.518612,-147.373,-0.933123,0.359446,-0.00892886,-0.346635,-0.905909,-0.243254,-0.0955252,-0.22389,0.969921
1685629186,689035060,-22.6535,-0.3928,-147.326,-0.931301,0.364102,-0.0104173,-0.350756,-0.904144,-0.243914,-0.0982279,-0.223503,0.969744
1685629186,714005171,-22.809,-0.339016,-147.516,-0.930749,0.365409,-0.013496,-0.351475,-0.904218,-0.2426,-0.100851,-0.221056,0.970035
1685629186,739021404,-23.0514,-0.188475,-147.782,-0.930086,0.367045,-0.0147812,-0.352678,-0.903488,-0.243571,-0.102756,-0.221329,0.969769
1685629186,764005108,-23.3035,0.037653,-147.913,-0.928618,0.370751,-0.0145922,-0.356124,-0.901641,-0.245397,-0.104138,-0.222684,0.969315
1685629186,788997186,-23.577,0.0742154,-147.826,-0.927051,0.374527,-0.0174817,-0.359236,-0.90062,-0.244609,-0.107357,-0.220485,0.969464
1685629186,813979557,-23.7673,0.0935359,-147.973,-0.92622,0.376441,-0.0202137,-0.360523,-0.900175,-0.244352,-0.11018,-0.219036,0.969477
1685629186,839022269,-23.8808,0.24741,-148.351,-0.925798,0.377429,-0.0211033,-0.361342,-0.899975,-0.24388,-0.11104,-0.218158,0.969577
1685629186,864017925,-24.0945,0.510656,-148.454,-0.924084,0.381592,-0.021373,-0.365081,-0.897879,-0.246025,-0.113072,-0.219545,0.969026
1685629186,888970768,-24.3273,0.623713,-148.387,-0.922166,0.386058,-0.0238344,-0.368654,-0.895898,-0.247914,-0.117062,-0.219831,0.968487
1685629186,913971617,-24.4488,0.580746,-148.549,-0.921609,0.387097,-0.0281543,-0.368965,-0.896325,-0.245897,-0.120421,-0.216233,0.968888
1685629186,938945407,-24.6092,0.715391,-148.892,-0.920874,0.388768,-0.0291579,-0.370476,-0.895927,-0.245079,-0.121402,-0.214884,0.969065
1685629186,963978258,-24.8496,0.940985,-149.002,-0.919094,0.393023,-0.0282781,-0.374516,-0.893612,-0.247377,-0.122494,-0.216772,0.968507
1685629186,989002235,-25.0854,1.06215,-148.908,-0.917347,0.396857,-0.0312718,-0.377525,-0.892195,-0.247919,-0.126289,-0.215622,0.968278
1685629187,13941699,-25.2919,1.19434,-149.018,-0.916604,0.398254,-0.0350924,-0.378232,-0.892254,-0.246623,-0.12953,-0.212782,0.968475
1685629187,38962387,-25.4628,1.43913,-149.387,-0.916168,0.399157,-0.0362048,-0.37903,-0.892235,-0.245465,-0.130282,-0.211164,0.968728
1685629187,63965709,-25.7591,1.65423,-149.383,-0.914177,0.403699,-0.0361647,-0.383231,-0.889968,-0.247166,-0.131966,-0.212094,0.968298
1685629187,88910315,-25.9484,1.7616,-149.263,-0.912054,0.408298,-0.038076,-0.386977,-0.887694,-0.249497,-0.135669,-0.21282,0.967629
1685629187,113912946,-26.1487,1.77784,-149.341,-0.911231,0.409687,-0.0425856,-0.387588,-0.887854,-0.247973,-0.139401,-0.209455,0.96783
1685629187,138926914,-26.3221,1.87429,-149.73,-0.91092,0.410071,-0.0454662,-0.387485,-0.888145,-0.247093,-0.141706,-0.207464,0.967926
1685629187,163975616,-26.4633,2.11598,-149.932,-0.909496,0.413345,-0.0443087,-0.39077,-0.886421,-0.248107,-0.14183,-0.208338,0.96772
1685629187,188959634,-26.6768,2.10032,-149.814,-0.907563,0.41733,-0.0465414,-0.394294,-0.885058,-0.247397,-0.144438,-0.206177,0.967797
1685629187,212939060,-26.8671,2.15865,-149.918,-0.906409,0.419528,-0.0491854,-0.395912,-0.884374,-0.247259,-0.14723,-0.204644,0.967703
1685629187,237953515,-27.04,2.37674,-150.167,-0.905646,0.421046,-0.0502523,-0.397188,-0.883829,-0.24716,-0.14848,-0.20388,0.967671
1685629187,262976322,-27.2754,2.68606,-150.215,-0.903817,0.424891,-0.0508136,-0.400707,-0.882024,-0.247926,-0.15016,-0.203718,0.967445
1685629187,287932420,-27.4714,2.79391,-150.164,-0.901736,0.429008,-0.0531376,-0.404027,-0.880112,-0.24933,-0.153732,-0.203361,0.96696
1685629187,312965545,-27.549,2.67627,-150.381,-0.900959,0.430048,-0.0577181,-0.404384,-0.880428,-0.247629,-0.157309,-0.199763,0.967135
1685629187,337940909,-27.7237,2.88738,-150.663,-0.900037,0.431858,-0.0585778,-0.405964,-0.879674,-0.247724,-0.158511,-0.19918,0.967056
1685629187,362949958,-27.9658,3.21872,-150.659,-0.898102,0.435957,-0.0579251,-0.409796,-0.87737,-0.249576,-0.159626,-0.200408,0.966623
1685629187,387912322,-28.1688,3.2923,-150.579,-0.896301,0.439185,-0.0613261,-0.412429,-0.876412,-0.248606,-0.162931,-0.197533,0.966661
1685629187,412922393,-28.3241,3.34062,-150.785,-0.895354,0.440542,-0.0652922,-0.413222,-0.876455,-0.247133,-0.166098,-0.194291,0.966781
1685629187,437933570,-28.4548,3.48453,-151.082,-0.894498,0.44218,-0.0659511,-0.414756,-0.875829,-0.246781,-0.166883,-0.193391,0.966826
1685629187,462935841,-28.7508,3.69309,-150.99,-0.892235,0.446777,-0.065634,-0.419093,-0.873393,-0.248083,-0.168162,-0.193841,0.966515
1685629187,487897871,-28.927,3.83449,-150.933,-0.890138,0.450595,-0.0679577,-0.422093,-0.871491,-0.249682,-0.17173,-0.193567,0.965941
1685629187,512935866,-29.0674,3.81954,-151.163,-0.889319,0.451429,-0.0729648,-0.422434,-0.87211,-0.246928,-0.175104,-0.188775,0.966282
1685629187,537868842,-29.243,4.06174,-151.426,-0.888261,0.453276,-0.0743869,-0.424015,-0.871406,-0.246702,-0.176645,-0.187595,0.966234
1685629187,562881122,-29.4015,4.38419,-151.433,-0.886349,0.457151,-0.0734831,-0.427627,-0.869078,-0.248674,-0.177544,-0.188988,0.965798
1685629187,587894532,-29.5915,4.39287,-151.359,-0.884325,0.460513,-0.0767912,-0.430405,-0.867876,-0.248078,-0.180888,-0.18633,0.965692
1685629187,612931615,-29.773,4.49245,-151.543,-0.883192,0.46209,-0.0802793,-0.431541,-0.867679,-0.246791,-0.183697,-0.18332,0.965737
1685629187,637888429,-29.8774,4.84076,-151.857,-0.882362,0.463546,-0.0810054,-0.432802,-0.866999,-0.246971,-0.184714,-0.182858,0.965632
1685629187,662869548,-30.0732,5.16844,-151.83,-0.880379,0.467268,-0.0812032,-0.436265,-0.865027,-0.247791,-0.186028,-0.182724,0.965404
1685629187,687889414,-30.2645,5.25819,-151.749,-0.878141,0.47101,-0.0837762,-0.439226,-0.863175,-0.249018,-0.189603,-0.181876,0.96487
1685629187,712841523,-30.3447,5.18281,-151.99,-0.877091,0.472017,-0.0889476,-0.439926,-0.863763,-0.245721,-0.192814,-0.176389,0.96525
1685629187,737893274,-30.5181,5.34066,-152.254,-0.876004,0.473848,-0.0899201,-0.441638,-0.863007,-0.245304,-0.193838,-0.175175,0.965267
1685629187,762962247,-30.7297,5.67891,-152.217,-0.874148,0.47757,-0.0882719,-0.445055,-0.860474,-0.248012,-0.194399,-0.177514,0.964728
1685629187,787888063,-30.9291,5.86689,-152.163,-0.872239,0.480536,-0.0910169,-0.447731,-0.859436,-0.246792,-0.196816,-0.174511,0.964785
1685629187,812874480,-31.072,5.91287,-152.34,-0.87088,0.482286,-0.0947059,-0.449089,-0.859125,-0.245405,-0.199719,-0.171187,0.964785
1685629187,837880607,-31.1494,5.987,-152.642,-0.869644,0.484249,-0.0960292,-0.450795,-0.85823,-0.245408,-0.201254,-0.170129,0.964651
1685629187,862829219,-31.32,6.19891,-152.596,-0.867509,0.488026,-0.0962261,-0.454212,-0.856049,-0.246722,-0.202781,-0.170326,0.964296
1685629187,887832925,-31.5208,6.40287,-152.495,-0.865265,0.491516,-0.0986372,-0.457234,-0.854432,-0.246748,-0.205559,-0.168402,0.964051
1685629187,912814167,-31.6309,6.42658,-152.784,-0.863994,0.492634,-0.104046,-0.458052,-0.854836,-0.243812,-0.209053,-0.162993,0.964224
1685629187,937848737,-31.7793,6.57719,-153.08,-0.862622,0.494661,-0.105805,-0.459703,-0.853869,-0.24409,-0.211086,-0.161919,0.963961
1685629187,962789056,-31.8879,6.75528,-153.081,-0.860497,0.498439,-0.105371,-0.463232,-0.851591,-0.245374,-0.212037,-0.162332,0.963684
1685629187,987787123,-32.0119,6.80755,-152.944,-0.858114,0.501881,-0.10843,-0.466352,-0.850168,-0.244399,-0.214842,-0.159156,0.963594
1685629188,12850045,-32.1813,6.91555,-153.008,-0.85647,0.503697,-0.112908,-0.468098,-0.850057,-0.24143,-0.217586,-0.153926,0.96383
1685629188,37801034,-32.3781,7.25545,-153.301,-0.855262,0.505491,-0.114045,-0.470085,-0.849442,-0.239728,-0.218054,-0.15142,0.964121
1685629188,62863586,-32.6735,7.68145,-153.301,-0.85341,0.509079,-0.111936,-0.473282,-0.846788,-0.242804,-0.218393,-0.154234,0.963595
1685629188,87818501,-32.7862,7.93713,-153.304,-0.851389,0.512209,-0.113038,-0.47533,-0.844524,-0.246659,-0.221804,-0.156273,0.962486
1685629188,112785034,-32.823,7.94337,-153.515,-0.849857,0.513384,-0.119082,-0.476135,-0.844815,-0.244098,-0.225918,-0.150749,0.962411
1685629188,137768742,-33.0072,8.04744,-153.634,-0.848238,0.515437,-0.121726,-0.478143,-0.844137,-0.242513,-0.227754,-0.147506,0.962482
1685629188,162759744,-33.0821,8.40255,-153.641,-0.846405,0.518628,-0.120931,-0.481491,-0.842294,-0.242295,-0.227521,-0.146853,0.962639
1685629188,187743439,-33.316,8.61602,-153.49,-0.844386,0.521436,-0.12295,-0.484417,-0.841139,-0.240469,-0.228807,-0.143489,0.962837
1685629188,212764656,-33.4931,8.77072,-153.579,-0.842775,0.523395,-0.12565,-0.485868,-0.84018,-0.240896,-0.231652,-0.141972,0.962382
1685629188,237746130,-33.5614,9.00246,-153.883,-0.841692,0.524726,-0.127346,-0.486926,-0.839543,-0.240979,-0.23336,-0.140823,0.962138
1685629188,262861853,-33.7107,9.20764,-153.834,-0.839769,0.527615,-0.128105,-0.489555,-0.837844,-0.241565,-0.234785,-0.140145,0.961891
